borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted
B4572,gig_worker,196211,6608.92,62645,111362.37,62644.93,True,111362.37,62453.19,True,111362.37,62453.19,True,111362.37,62453.19,True,111362.37,62453.19,True,109258.38,62453.19,True,False
B4573,salaried,23267,728.21,71751,111920.6,71751.29,True,111920.6,71751.29,True,111920.6,71751.29,True,111920.6,70513.4,True,111920.6,70513.4,True,110140.38,70513.4,True,False
B4574,gig_worker,133154,5660.36,9859,61659.9,9858.55,True,61659.9,9858.55,True,61659.9,9858.55,True,61659.9,9858.55,True,61659.9,9858.55,True,61659.9,9858.55,True,False
B4575,salaried,102640,4390.32,47721,65779.79,47720.74,True,65779.79,47720.74,True,65779.79,47720.74,True,65164.64,47720.74,True,65164.64,47720.74,True,65164.64,47720.74,True,False
B4576,salaried,77976,3298.85,21963,35133.94,21963.21,True,35133.94,21963.21,True,35133.94,21963.21,True,35133.94,21726.48,True,35133.94,21726.48,True,35022.86,21726.48,True,False
B4577,salaried,125906,4712.18,75005,81313.37,75005.48,True,81313.37,75005.48,True,81313.37,75005.48,True,81313.37,75005.48,True,81313.37,75005.48,True,81313.37,75005.48,True,False
B4578,gig_worker,33929,1095.21,71149,124558.43,71149.12,True,124558.43,70982.13,True,124558.43,70982.13,True,122840.39,70982.13,True,122840.39,70982.13,True,122840.39,70982.13,True,False
B4579,small_trader,168344,5377.93,59500,65797.5,59500.03,True,65797.5,59500.03,True,65797.5,59500.03,True,65797.5,58601.49,True,65797.5,58601.49,True,65797.5,58601.49,True,False
B4580,gig_worker,126462,6135.65,68345,78896.3,68345.21,True,78896.3,68345.21,True,78896.3,68345.21,True,77249.21,68345.21,True,77249.21,68345.21,True,77249.21,68132.88,True,False
B4581,farmer,194956,6233.21,18517,38179.64,18517.07,True,38179.64,18517.07,True,38179.64,18517.07,True,38179.64,18475.42,True,38179.64,18475.42,True,38030.06,18475.42,True,False
B4582,salaried,73785,2475.36,12969,60488.9,12968.81,True,60488.9,12968.81,True,60488.9,12968.81,True,59713.95,12932.24,True,59713.95,12932.24,True,59713.95,12895.7,True,False
B4583,salaried,30249,963.27,18599,39370.65,18598.56,True,39202.6,18598.56,True,39202.6,18598.56,True,39162.95,18598.56,True,39162.95,18598.56,True,38832.06,18598.56,True,False
B4584,gig_worker,132758,5746.62,53519,83431.81,53519.34,True,83431.81,53519.34,True,83431.81,53519.34,True,83398.37,53519.34,True,83398.37,53519.34,True,83398.37,53519.34,True,False
B4585,gig_worker,164049,7915.68,28996,44607.57,28996.0,True,44607.57,28996.0,True,44607.57,28996.0,True,44607.57,28628.64,True,44607.57,28628.64,True,44607.57,28628.64,True,False
B4586,salaried,112489,3562.0,68549,85100.46,68548.57,True,85100.46,68548.57,True,85100.46,68548.57,True,85100.46,67180.78,True,85100.46,67180.78,True,85100.46,67180.78,True,False
B4587,gig_worker,57338,1757.26,72028,91765.24,72028.32,True,91765.24,72028.32,True,91765.24,72028.32,True,91765.24,72028.32,True,91765.24,72028.32,True,91765.24,72028.32,True,False
B4588,farmer,115596,3561.34,40436,42752.94,40436.17,True,42752.94,40436.17,True,42752.94,40436.17,True,42680.33,40436.17,True,42680.33,40436.17,True,42680.33,40257.94,True,False
B4589,small_trader,151807,5148.61,18226,26413.97,18226.27,True,26413.97,18226.27,True,26413.97,18226.27,True,26095.3,17983.21,True,26095.3,17983.21,True,26095.3,17983.21,True,False
B4590,farmer,126560,3941.52,28647,41933.79,28646.88,True,41933.79,28646.88,True,41933.79,28646.88,True,41329.65,28439.23,True,41329.65,28439.23,True,41329.65,28439.23,True,False
B4591,gig_worker,164147,5092.1,63583,106366.9,63582.56,True,106366.9,63582.56,True,106366.9,63582.56,True,105380.28,63358.56,True,105380.28,63358.56,True,105380.28,62976.29,True,False
B4592,farmer,82255,3309.91,64576,111020.43,64576.07,True,111020.43,64576.07,True,111020.43,64576.07,True,111020.43,64088.73,True,111020.43,64088.73,True,111020.43,64088.73,True,False
B4593,small_trader,33364,1510.64,35716,62005.53,35716.03,True,62005.53,35716.03,True,62005.53,35716.03,True,60372.51,35716.03,True,60372.51,35716.03,True,60372.51,35716.03,True,False
B4594,gig_worker,94299,2874.64,36098,64145.74,36097.56,True,63509.21,36094.84,True,63509.21,36094.84,True,63509.21,36094.84,True,63509.21,36094.84,True,63509.21,36094.84,True,False
B4595,farmer,31013,1443.46,66203,98037.56,66202.51,True,98037.56,66202.51,True,98037.56,66202.51,True,98037.56,64846.37,True,98037.56,64846.37,True,98037.56,64846.37,True,False
B4596,gig_worker,75229,3271.11,67684,75892.68,67683.92,True,75892.68,67683.92,True,75892.68,67683.92,True,75892.68,67415.91,True,75892.68,67415.91,True,75623.36,67415.91,True,False
B4597,gig_worker,197900,7196.4,53943,97047.16,53943.15,True,97047.16,53943.15,True,97047.16,53943.15,True,97047.16,53943.15,True,97047.16,53943.15,True,97047.16,53943.15,True,False
B4598,gig_worker,137257,5577.06,11365,31975.05,11364.77,True,31975.05,11364.77,True,31975.05,11364.77,True,31368.07,11364.77,True,31368.07,11364.77,True,31368.07,11364.77,True,False
B4599,gig_worker,143837,7144.63,49079,69640.33,49078.7,True,69369.82,49078.7,True,69369.82,49078.7,True,69369.82,48406.8,True,69369.82,48406.8,True,69083.74,48406.8,True,False
B4600,farmer,68327,3224.51,42433,59799.43,42433.16,True,59799.43,42433.16,True,59799.43,42433.16,True,59799.43,42433.16,True,59799.43,42433.16,True,59799.43,42433.16,True,False
B4601,farmer,46566,1754.8,49414,78435.37,49414.23,True,78435.37,49414.23,True,78435.37,49414.23,True,78435.37,49414.23,True,78435.37,49414.23,True,78435.37,49414.23,True,False
B4602,farmer,92529,2942.81,75702,108092.74,75701.61,True,108092.74,75701.61,True,108092.74,75701.61,True,107753.03,75307.54,True,107753.03,75307.54,True,107753.03,75307.54,True,False
B4603,small_trader,163976,7343.76,63679,102248.59,63678.52,True,101199.13,63636.74,True,101199.13,63636.74,True,101199.13,63636.74,True,101199.13,63636.74,True,101199.13,63636.74,True,False
B4604,gig_worker,141022,6823.49,39249,65308.76,39249.29,True,65308.76,39249.29,True,65308.76,39249.29,True,65308.76,39249.29,True,65308.76,39249.29,True,65308.76,39249.29,True,False
B4605,farmer,185072,9158.63,51511,62952.31,51510.56,True,62952.31,51510.56,True,62952.31,51510.56,True,62782.87,51348.05,True,62782.87,51348.05,True,62782.87,51348.05,True,False
B4606,farmer,190001,6570.75,71565,123636.76,71565.36,True,123636.76,71565.36,True,123636.76,71565.36,True,123636.76,70351.11,True,123636.76,70351.11,True,123636.76,70351.11,True,False
B4607,gig_worker,139207,6905.85,17926,63571.08,17926.39,True,63571.08,17926.39,True,63571.08,17926.39,True,63571.08,17926.39,True,63571.08,17926.39,True,63341.05,17926.39,True,False
B4608,gig_worker,70625,3516.43,29856,39790.16,29855.88,True,39790.16,29855.88,True,39790.16,29855.88,True,39790.16,29611.26,True,39790.16,29611.26,True,39790.16,29611.26,True,False
B4609,farmer,143441,5836.4,30611,44502.24,30610.75,True,44168.24,30610.75,True,44168.24,30610.75,True,43249.88,30393.73,True,43249.88,30393.73,True,43249.88,30393.73,True,False
B4610,gig_worker,62362,2654.67,70004,107667.03,70003.89,True,107667.03,70003.89,True,107667.03,70003.89,True,107667.03,70003.89,True,107667.03,70003.89,True,107667.03,70003.89,True,False
B4611,gig_worker,185983,8978.07,31505,46234.97,31505.39,True,46234.97,31505.39,True,46234.97,31505.39,True,46234.97,31505.39,True,46234.97,31505.39,True,46234.97,31505.39,True,False
B4612,salaried,136845,5631.54,42852,55022.42,42851.86,True,54464.78,42851.86,True,54464.78,42851.86,True,53672.87,42851.86,True,53672.87,42851.86,True,53672.87,42851.86,True,False
B4613,gig_worker,136349,5896.12,30327,38376.26,30326.98,True,38376.26,30326.98,True,38376.26,30326.98,True,38376.26,30326.98,True,38376.26,30326.98,True,37969.26,30326.98,True,False
B4614,gig_worker,73059,2605.36,41332,54418.25,41331.7,True,54418.25,41331.7,True,54418.25,41331.7,True,54418.25,41331.7,True,54418.25,41331.7,True,54418.25,41331.7,True,False
B4615,small_trader,28332,1099.65,31375,56510.23,31374.9,True,56510.23,31374.9,True,56510.23,31374.9,True,56510.23,30847.69,True,56510.23,30847.69,True,56510.23,30847.69,True,False
B4616,farmer,85350,2735.49,48291,84419.35,48291.38,True,84419.35,48291.38,True,84419.35,48291.38,True,84419.35,48291.38,True,84419.35,48291.38,True,84419.35,48291.38,True,False
B4617,small_trader,128702,4578.78,45702,55674.07,45701.71,True,55674.07,45701.71,True,55674.07,45701.71,True,54870.36,45613.75,True,54870.36,45613.75,True,54870.36,45613.75,True,False
B4618,salaried,161980,5854.22,15961,68510.28,15960.61,True,68472.71,15960.61,True,68472.71,15960.61,True,68472.71,15960.61,True,68472.71,15960.61,True,68472.71,15960.61,True,False
B4619,gig_worker,182221,9046.91,77791,105667.62,77791.46,True,105667.62,77791.46,True,105667.62,77791.46,True,105667.62,77344.91,True,105667.62,77344.91,True,105667.62,77344.91,True,False
B4620,gig_worker,135877,5569.77,72625,104329.02,72624.94,True,104329.02,72624.94,True,104329.02,72624.94,True,104329.02,71642.59,True,104329.02,71642.59,True,104329.02,71642.59,True,False
B4621,small_trader,149792,6350.06,46345,63333.26,46345.45,True,63333.26,46345.45,True,63333.26,46345.45,True,62043.9,46345.45,True,62043.9,46345.45,True,62043.9,46345.45,True,False
B4622,farmer,48253,2054.55,51644,67003.7,51644.4,True,67003.7,51644.4,True,67003.7,51644.4,True,67003.7,51644.4,True,67003.7,51644.4,True,67003.7,51644.4,True,False
B4623,salaried,195190,5896.07,28617,39884.2,28617.05,True,39884.2,28617.05,True,39884.2,28617.05,True,39884.2,28617.05,True,39884.2,28617.05,True,39884.2,28617.05,True,False
B4624,small_trader,150991,6163.41,39681,44328.58,39681.12,True,44328.58,39681.12,True,44328.58,39681.12,True,44328.58,38986.96,True,44328.58,38986.96,True,44328.58,38986.96,True,False
B4625,gig_worker,52863,2270.06,28765,67126.72,28765.49,True,67126.72,28765.49,True,67126.72,28765.49,True,67126.72,28431.57,True,67126.72,28431.57,True,67126.72,28431.57,True,False
B4626,farmer,162196,5209.96,77501,129562.51,77500.98,True,129562.51,77500.98,True,129562.51,77500.98,True,127885.54,77500.98,True,127885.54,77500.98,True,127716.85,77500.98,True,False
B4627,salaried,155574,4835.22,29635,58904.92,29634.98,True,58904.92,29634.98,True,58904.92,29634.98,True,58388.01,29634.98,True,58388.01,29634.98,True,58388.01,29634.98,True,False
B4628,farmer,44742,2126.98,15991,58164.73,15990.6,True,58164.73,15990.6,True,58164.73,15990.6,True,58164.73,15990.6,True,58164.73,15990.6,True,58164.73,15990.6,True,False
B4629,farmer,159717,7341.75,35477,63757.52,35476.8,True,63757.52,35476.8,True,63757.52,35476.8,True,62052.28,35218.91,True,62052.28,35218.91,True,62052.28,35218.91,True,False
B4630,salaried,44106,1828.5,9681,15347.63,9681.13,True,15347.63,9681.13,True,15347.63,9681.13,True,15347.63,9681.13,True,15347.63,9681.13,True,15347.63,9681.13,True,False
B4631,farmer,116182,4593.04,61564,101633.5,61563.93,True,101633.5,61563.93,True,101633.5,61563.93,True,101633.5,61563.93,True,101633.5,61563.93,True,101633.5,61563.93,True,False
B4632,salaried,143972,5155.26,29973,66857.89,29973.01,True,66857.89,29973.01,True,66857.89,29973.01,True,66857.89,29677.7,True,66857.89,29677.7,True,66857.89,29677.7,True,False
B4633,salaried,84267,4029.02,27456,49550.76,27456.01,True,49550.76,27456.01,True,49550.76,27456.01,True,49550.76,26909.98,True,49550.76,26909.98,True,49550.76,26909.98,True,False
B4634,gig_worker,185711,7363.58,74658,90194.1,74658.12,True,90194.1,74658.12,True,90194.1,74658.12,True,90194.1,74260.9,True,90194.1,74260.9,True,89754.43,74260.9,True,False
B4635,gig_worker,168442,5728.66,19394,53501.77,19394.35,True,53197.61,19394.35,True,53197.61,19394.35,True,53197.61,19394.35,True,53197.61,19394.35,True,53197.61,19339.0,True,False
B4636,gig_worker,135734,6009.17,13240,56748.61,13239.74,True,56748.61,13239.74,True,56748.61,13239.74,True,56687.48,13239.74,True,56687.48,13239.74,True,56687.48,13239.74,True,False
B4637,gig_worker,149797,5482.0,46128,65669.55,46127.74,True,65297.06,46127.74,True,65297.06,46127.74,True,65297.06,45793.06,True,65297.06,45793.06,True,65297.06,45793.06,True,False
B4638,farmer,187036,7026.94,20016,30032.68,20016.43,True,29800.55,20016.43,True,29800.55,20016.43,True,29800.55,20016.43,True,29800.55,20016.43,True,29800.55,20016.43,True,False
B4639,gig_worker,111303,3636.94,60718,88907.43,60717.7,True,88907.43,60717.7,True,88907.43,60717.7,True,88907.43,60717.7,True,88907.43,60717.7,True,88907.43,60717.7,True,False
B4640,gig_worker,34151,1468.26,52070,64257.07,52069.68,True,64257.07,52069.68,True,64257.07,52069.68,True,64257.07,52069.68,True,64257.07,52069.68,True,64257.07,52069.68,True,False
B4641,farmer,53974,2579.09,43996,56568.66,43996.39,True,56568.66,43996.39,True,56568.66,43996.39,True,56568.66,43996.39,True,56568.66,43996.39,True,56568.66,43996.39,True,False
B4642,small_trader,184219,6530.77,79087,105539.21,79087.35,True,105539.21,79087.35,True,105539.21,79087.35,True,105539.21,79087.35,True,105539.21,79087.35,True,105539.21,78814.7,True,False
B4643,salaried,14170,696.67,13229,26912.52,13229.08,True,26912.52,13229.08,True,26912.52,13229.08,True,26341.87,13168.02,True,26341.87,13168.02,True,26341.87,13168.02,True,False
B4644,salaried,67729,2373.71,41380,41133.41,41379.9,True,41133.41,41379.9,True,41133.41,41379.9,True,41133.41,41379.9,True,41133.41,41379.9,True,41133.41,41379.9,True,False
B4645,farmer,172321,5999.78,10856,48914.68,10856.32,True,48914.68,10856.32,True,48914.68,10856.32,True,48914.68,10812.65,True,48914.68,10812.65,True,48914.68,10812.65,True,False
B4646,salaried,12155,581.4,19848,64703.4,19848.06,True,64703.4,19848.06,True,64703.4,19848.06,True,64703.4,19848.06,True,64703.4,19848.06,True,64385.13,19848.06,True,False
B4647,salaried,66692,2334.56,32404,41678.66,32404.35,True,41678.66,32404.35,True,41678.66,32404.35,True,41678.66,32404.35,True,41678.66,32404.35,True,41678.66,32404.35,True,False
B4648,small_trader,121288,5899.87,48323,71811.2,48322.73,True,71308.09,48322.73,True,71308.09,48322.73,True,71308.09,48322.73,True,71308.09,48322.73,True,71308.09,48322.73,True,False
B4649,small_trader,18268,712.3,9735,29047.06,9735.09,True,29047.06,9735.09,True,29047.06,9735.09,True,29047.06,9735.09,True,29047.06,9735.09,True,29047.06,9735.09,True,False
B4650,farmer,104403,4303.78,41168,70730.89,41167.53,True,70730.89,41167.53,True,70730.89,41167.53,True,70333.83,41167.53,True,70333.83,41167.53,True,70333.83,41167.53,True,False
B4651,farmer,43595,1685.69,23903,64281.34,23903.43,True,64281.34,23903.43,True,64281.34,23903.43,True,64281.34,23745.9,True,64281.34,23745.9,True,64281.34,23745.9,True,False
B4652,salaried,145159,4665.49,77191,92826.01,77190.7,True,92826.01,77190.7,True,92826.01,77190.7,True,92826.01,77190.7,True,92826.01,77190.7,True,92826.01,77190.7,True,False
B4653,small_trader,195900,6609.42,10506,41061.07,10505.8,True,41061.07,10505.8,True,41061.07,10505.8,True,41061.07,10467.21,True,41061.07,10467.21,True,41061.07,10467.21,True,False
B4654,small_trader,199097,6266.14,27730,46916.98,27730.16,True,46916.98,27730.16,True,46916.98,27730.16,True,46916.98,27730.16,True,46916.98,27730.16,True,46916.98,27634.53,True,False
B4655,small_trader,29394,1280.58,73240,115995.91,73239.69,True,115995.91,73239.69,True,115995.91,73239.69,True,115995.91,73239.69,True,115995.91,73239.69,True,115995.91,73239.69,True,False
B4656,small_trader,129620,6166.06,39139,58908.0,39139.34,True,58908.0,39139.34,True,58908.0,39139.34,True,58908.0,39139.34,True,58908.0,39139.34,True,58908.0,39139.34,True,False
B4657,salaried,143668,5906.0,65448,99043.9,65447.81,True,99043.9,65447.81,True,99043.9,65447.81,True,99043.9,65447.81,True,99043.9,65447.81,True,99043.9,65447.81,True,False
B4658,gig_worker,162602,6883.01,54167,57343.38,54167.32,True,57343.38,54167.32,True,57343.38,54167.32,True,56554.43,54167.32,True,56554.43,54167.32,True,56554.43,54167.32,True,False
B4659,salaried,99291,4222.35,50966,76627.51,50965.61,True,76627.51,50965.61,True,76627.51,50965.61,True,76526.02,50788.77,True,76526.02,50788.77,True,76526.02,50788.77,True,False
B4660,small_trader,48461,1720.13,38690,55610.34,38689.52,True,55610.34,38689.52,True,55610.34,38689.52,True,55610.34,38230.38,True,55610.34,38230.38,True,55610.34,38230.38,True,False
B4661,gig_worker,186068,7695.67,27234,27594.03,27233.81,True,27594.03,27233.81,True,27594.03,27233.81,True,27594.03,27233.81,True,27594.03,27233.81,True,27594.03,27233.81,True,False
B4662,gig_worker,21680,911.52,22189,54529.25,22189.12,True,54529.25,22189.12,True,54529.25,22189.12,True,54529.25,22046.79,True,54529.25,22046.79,True,54529.25,22046.79,True,False
B4663,farmer,195007,6142.74,20968,61484.39,20967.84,True,61484.39,20967.84,True,61484.39,20967.84,True,61484.39,20967.84,True,61484.39,20967.84,True,61203.27,20967.84,True,False
B4664,farmer,150066,5263.75,66015,93637.52,66014.75,True,93637.52,66014.75,True,93637.52,66014.75,True,93595.79,66014.75,True,93595.79,66014.75,True,93595.79,66014.75,True,False
B4665,salaried,120679,4258.42,24502,52598.37,24502.2,True,52598.37,24502.2,True,52598.37,24502.2,True,52598.37,24502.2,True,52598.37,24502.2,True,52372.8,24502.2,True,False
B4666,salaried,66067,2929.27,14688,59590.62,14688.12,True,59590.62,14688.12,True,59590.62,14688.12,True,59590.62,14688.12,True,59590.62,14688.12,True,59590.62,14688.12,True,False
B4667,farmer,123267,4929.76,26174,41206.51,26174.11,True,41206.51,26174.11,True,41206.51,26174.11,True,41066.56,26069.92,True,41066.56,26069.92,True,41066.56,26069.92,True,False
B4668,gig_worker,113975,4308.16,51575,84164.93,51575.36,True,84164.93,51575.36,True,84164.93,51575.36,True,83598.91,50797.96,True,83598.91,50797.96,True,83598.91,50797.96,True,False
B4669,small_trader,136827,6228.46,40487,50392.36,40486.8,True,50392.36,40486.8,True,50392.36,40486.8,True,50392.36,40486.8,True,50392.36,40486.8,True,50235.7,40486.8,True,False
B4670,small_trader,28069,879.95,18187,31960.7,18186.65,True,31960.7,18186.65,True,31960.7,18186.65,True,31960.7,18186.65,True,31960.7,18186.65,True,31960.7,18186.65,True,False
B4671,gig_worker,145238,4641.1,19909,27360.47,19909.03,True,27360.47,19909.03,True,27360.47,19909.03,True,27360.47,19690.14,True,27360.47,19690.14,True,27360.47,19690.14,True,False
B4672,small_trader,160916,7712.43,51570,81984.32,51569.67,True,81984.32,51569.67,True,81984.32,51569.67,True,80978.43,51569.67,True,80978.43,51569.67,True,80978.43,51569.67,True,False
B4673,small_trader,45196,2243.88,39035,63956.19,39035.38,True,63956.19,39035.38,True,63956.19,39035.38,True,63458.12,39035.38,True,63458.12,39035.38,True,63458.12,39035.38,True,False
B4674,small_trader,38973,1514.07,11496,49327.22,11496.4,True,49327.22,11496.4,True,49327.22,11496.4,True,49327.22,11496.4,True,49327.22,11496.4,True,49327.22,11496.4,True,False
B4675,farmer,191079,7269.24,62504,80386.83,62504.43,True,80386.83,62504.43,True,80386.83,62504.43,True,80386.83,62468.94,True,80386.83,62468.94,True,80386.83,62468.94,True,False
B4676,small_trader,132074,4648.22,51394,91020.54,51394.43,True,91020.54,51394.43,True,91020.54,51394.43,True,91020.54,51394.43,True,91020.54,51394.43,True,91020.54,51394.43,True,False
B4677,small_trader,65236,3125.66,21096,32031.4,21096.2,True,32031.4,21096.2,True,32031.4,21096.2,True,32031.4,21067.47,True,32031.4,21067.47,True,32031.4,21067.47,True,False
B4678,gig_worker,23994,853.39,28584,34526.6,28583.56,True,34526.6,28583.56,True,34526.6,28583.56,True,34526.6,28583.56,True,34526.6,28583.56,True,34526.6,28583.56,True,False
B4679,salaried,190860,6788.11,21260,44847.06,21259.74,True,44847.06,21259.74,True,44847.06,21259.74,True,43956.96,21259.74,True,43956.96,21259.74,True,43956.96,21259.74,True,False
B4680,farmer,97745,3520.2,64981,102076.8,64981.0,True,102076.8,64981.0,True,102076.8,64981.0,True,102076.8,64981.0,True,102076.8,64981.0,True,102076.8,64981.0,True,False
B4681,farmer,166997,6302.12,43708,52171.99,43707.51,True,52171.99,43707.51,True,52171.99,43707.51,True,52171.99,43707.51,True,52171.99,43707.51,True,52089.33,43707.51,True,False
B4682,small_trader,97085,3350.77,79288,108990.23,79287.63,True,108990.23,79287.63,True,108990.23,79287.63,True,108990.23,79166.01,True,108990.23,79166.01,True,108990.23,79166.01,True,False
B4683,salaried,78616,3852.28,52203,55214.1,52203.11,True,55214.1,52203.11,True,55214.1,52203.11,True,55214.1,52203.11,True,55214.1,52203.11,True,55214.1,52203.11,True,False
B4684,farmer,134391,5324.84,17404,54978.94,17404.04,True,54978.94,17404.04,True,54978.94,17404.04,True,54978.94,17404.04,True,54978.94,17404.04,True,54978.94,17377.25,True,False
B4685,salaried,141702,4865.43,50303,86857.68,50302.87,True,86857.68,50302.87,True,86857.68,50302.87,True,86857.68,50302.87,True,86857.68,50302.87,True,86857.68,50302.87,True,False
B4686,salaried,113102,3505.24,21281,25199.58,21280.78,True,25199.58,21280.78,True,25199.58,21280.78,True,25199.58,21254.32,True,25199.58,21254.32,True,25199.58,21254.32,True,False
B4687,salaried,198498,8911.43,73380,111417.83,73380.41,True,111417.83,73380.41,True,111417.83,73380.41,True,111417.83,73380.41,True,111417.83,73380.41,True,111417.83,73380.41,True,False
B4688,salaried,171609,6837.53,35163,50144.34,35163.36,True,50144.34,35163.36,True,50144.34,35163.36,True,50144.34,35163.36,True,50144.34,35163.36,True,49616.48,35163.36,True,False
B4689,farmer,148639,6680.4,48069,54718.05,48068.76,True,54718.05,48068.76,True,54718.05,48068.76,True,54718.05,47624.65,True,54718.05,47624.65,True,54718.05,47624.65,True,False
B4690,farmer,64650,2136.94,18667,69004.53,18666.53,True,69004.53,18666.53,True,69004.53,18666.53,True,69004.53,18612.82,True,69004.53,18612.82,True,68234.03,18612.82,True,False
B4691,farmer,41876,1408.51,12050,21602.88,12050.18,True,21602.88,12050.18,True,21602.88,12050.18,True,21368.36,12050.18,True,21368.36,12050.18,True,21368.36,12050.18,True,False
B4692,salaried,25651,883.51,67341,85100.92,67341.05,True,85100.92,67341.05,True,85100.92,67341.05,True,85100.92,67341.05,True,85100.92,67341.05,True,84399.14,67341.05,True,False
B4693,farmer,118649,4691.22,23409,67951.32,23408.9,True,67951.32,23408.9,True,67951.32,23408.9,True,67114.06,23408.9,True,67114.06,23408.9,True,67114.06,23408.9,True,False
B4694,salaried,50339,1947.17,61847,78237.31,61847.25,True,78237.31,61847.25,True,78237.31,61847.25,True,77226.15,61847.25,True,77226.15,61847.25,True,77226.15,61847.25,True,False
B4695,farmer,84618,3351.48,24466,32477.33,24466.26,True,32477.33,24466.26,True,32477.33,24466.26,True,31980.23,24466.26,True,31980.23,24466.26,True,31980.23,24466.26,True,False
B4696,small_trader,141402,5256.12,66265,92874.16,66265.48,True,92874.16,66265.48,True,92874.16,66265.48,True,92874.16,66265.48,True,92874.16,66265.48,True,92874.16,66111.09,True,False
B4697,salaried,101541,3530.55,63923,101670.87,63923.0,True,101670.87,63923.0,True,101670.87,63923.0,True,101670.87,63923.0,True,101670.87,63923.0,True,101670.87,63923.0,True,False
B4698,small_trader,128400,5641.5,51639,90486.64,51639.34,True,90486.64,51639.34,True,90486.64,51639.34,True,90486.64,51639.34,True,90486.64,51639.34,True,90486.64,51639.34,True,False
B4699,small_trader,133556,6053.68,68689,71766.16,68689.15,True,71766.16,68689.15,True,71766.16,68689.15,True,71048.54,68689.15,True,71048.54,68689.15,True,71048.54,68689.15,True,False
B4700,small_trader,33409,1222.16,43179,69206.55,43178.77,True,69206.55,43178.77,True,69206.55,43178.77,True,69206.55,42952.81,True,69206.55,42952.81,True,68846.25,42952.81,True,False
B4701,salaried,118242,5174.91,17518,38245.84,17517.99,True,38245.84,17517.99,True,38245.84,17517.99,True,38244.66,17517.99,True,38244.66,17517.99,True,38244.66,17517.99,True,False
B4702,salaried,173902,6571.83,15094,49441.39,15093.78,True,49441.39,15093.78,True,49441.39,15093.78,True,49441.39,15093.78,True,49441.39,15093.78,True,49441.39,15093.78,True,False
B4703,farmer,163236,6252.6,52547,59070.44,52546.97,True,59070.44,52546.97,True,59070.44,52546.97,True,57843.4,52546.97,True,57843.4,52546.97,True,57843.4,52546.97,True,False
B4704,farmer,182351,7558.7,39537,66980.76,39537.18,True,66980.76,39537.18,True,66980.76,39537.18,True,66711.81,39537.18,True,66711.81,39537.18,True,66711.81,39537.18,True,False
B4705,salaried,121221,3802.34,31248,64637.55,31247.5,True,64637.55,31247.5,True,64637.55,31247.5,True,64637.55,31247.5,True,64637.55,31247.5,True,64637.55,31247.5,True,False
B4706,salaried,142730,5594.6,8993,69531.58,8993.4,True,69531.58,8993.4,True,69531.58,8993.4,True,69531.58,8993.4,True,69531.58,8993.4,True,69531.58,8993.4,True,False
B4707,farmer,119755,4127.64,53884,60388.18,53884.44,True,60388.18,53884.44,True,60388.18,53884.44,True,60388.18,53884.44,True,60388.18,53884.44,True,60388.18,53884.44,True,False
B4708,small_trader,35123,1541.21,50631,66228.87,50630.74,True,66228.87,50630.74,True,66228.87,50630.74,True,66228.87,50630.74,True,66228.87,50630.74,True,66228.87,50630.74,True,False
B4709,gig_worker,98906,3515.81,13149,38830.9,13148.62,True,38830.9,13148.62,True,38830.9,13148.62,True,38830.9,13148.62,True,38830.9,13148.62,True,38830.9,13148.62,True,False
B4710,salaried,131859,5611.73,49522,80291.64,49521.8,True,80291.64,49521.8,True,80291.64,49521.8,True,80291.64,49521.8,True,80291.64,49521.8,True,80115.51,49521.8,True,False
B4711,gig_worker,164185,5503.42,40903,57139.54,40902.63,True,57139.54,40902.63,True,57139.54,40902.63,True,57139.54,40547.59,True,57139.54,40547.59,True,57139.54,40547.59,True,False
B4712,salaried,134921,5318.51,30194,43988.12,30193.92,True,43988.12,30193.92,True,43988.12,30193.92,True,43988.12,30193.92,True,43988.12,30193.92,True,43865.34,30193.92,True,False
B4713,gig_worker,181047,6781.15,43592,68518.21,43591.56,True,68518.21,43591.56,True,68518.21,43591.56,True,68518.21,43148.74,True,68518.21,43148.74,True,68518.21,43148.74,True,False
B4714,farmer,49362,1732.54,17282,58675.63,17282.08,True,58675.63,17282.08,True,58675.63,17282.08,True,58675.63,17282.08,True,58675.63,17282.08,True,58675.63,17282.08,True,False
B4715,small_trader,162239,7616.75,60983,73257.85,60982.6,True,73257.85,60982.6,True,73257.85,60982.6,True,73257.85,60434.66,True,73257.85,60434.66,True,73257.85,60434.66,True,False
B4716,salaried,92750,4469.65,59578,78849.98,59578.16,True,78849.98,59578.16,True,78849.98,59578.16,True,78849.98,59578.16,True,78849.98,59578.16,True,78849.98,59578.16,True,False
B4717,gig_worker,155506,5409.17,20314,21217.12,20313.87,True,21217.12,20313.87,True,21217.12,20313.87,True,21217.12,20185.51,True,21217.12,20185.51,True,21217.12,20185.51,True,False
B4718,salaried,193373,5876.27,34087,35321.87,34087.36,True,35321.87,34087.36,True,35321.87,34087.36,True,35115.34,33870.18,True,35115.34,33870.18,True,35115.34,33870.18,True,False
